  Row   Col.  Seas.  Beg.    End.   Length   Base   Mid-x   Max.    Amp.    L-der.  R-der.  L-integ.  S-integ. 
 1886     1     4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1886     1     5    99.7   120.5    20.8  2641.2   113.4  8788.9  6147.7   461.7   924.6  128823.3   68074.7 
 1886     1     6   122.8   140.9    18.1  3321.3   128.4  8798.6  5477.3  1166.0   370.4  119368.9   52943.5 
 1886     1     7   144.3   170.0    25.7  3261.7   158.3  9351.2  6089.5   400.8   589.2  181133.8   89806.6 
 1887     1     1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1887     1     2    20.5    51.0    30.4  5962.4    30.4  7830.3  1867.9   241.3   134.4  222659.2   31863.0 
 1887     1     3    55.4    74.7    19.3  6563.9    65.9  8381.1  1817.2   651.3   154.0  161923.5   24081.2 
 1887     1     4    76.4    90.6    14.2  5185.7    83.0  8207.8  3022.1    68.7  1398.7  113027.6   30055.9 
 1887     1     5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1887     1     6   112.3   141.2    28.9  3463.8   123.3  8458.5  4994.7  -325.1   458.3  190964.1   83585.0 
 1887     1     7   145.5   166.8    21.3  3261.1   157.7  9369.2  6108.1   495.4   660.6  150288.4   75282.1 
 1888     1     1     5.4    41.9    36.5  2607.2    17.8  9321.3  6714.0   878.2   238.4  236689.5  137614.8 
 1888     1     2    61.1    75.8    14.7  2479.7    68.3  9631.9  7152.2  1393.7  1580.8  112817.8   73142.2 
 1888     1     3   100.9   130.9    30.0  1884.3   114.1  8408.9  6524.6   435.6   399.5  176688.5  116391.7 
 1889     1     1     5.1    43.7    38.6  2684.4    23.2  9179.4  6495.0   534.4   623.9  251232.8  143856.4 
 1889     1     2    61.2    75.6    14.4  2682.9    68.2  9702.8  7020.0  1369.7  1396.7  112856.6   69930.8 
 1889     1     3   101.0   129.8    28.8  2001.3   113.9  8626.5  6625.2   412.7   497.0  169511.9  109472.1 
 1890     1     1     6.9    43.0    36.2  2824.0    23.8  9055.8  6231.8   858.8   689.0  247339.4  137203.0 
 1890     1     2    61.1    75.6    14.5  2698.9    68.3  9607.7  6908.8  1389.8  1556.0  113609.0   70426.6 
 1890     1     3   100.8   129.9    29.1  2067.5   114.1  8667.3  6599.8   391.5   479.0  172370.5  108278.3 
 1891     1     1     8.5    22.4    13.9  2560.9    15.4  9373.4  6812.5  1347.0  1146.8   97984.1   57010.1 
 1891     1     2    27.0    42.9    15.9  2798.0    33.7  8997.5  6199.4  1214.8   930.5  112977.4   62612.7 
 1891     1     3    58.6    72.2    13.7  2768.9    65.8  9363.3  6594.4  1352.0  1583.0  107563.5   63260.8 
 1891     1     4    74.3    91.0    16.7  2643.2    80.6  8768.3  6125.1  1418.2   770.2  112619.0   62398.4 
 1891     1     5   101.8   113.5    11.7  2437.4   108.7  8501.2  6063.8   977.1  1383.6   73929.8   39806.6 
 1891     1     6   116.1   138.1    22.0  2777.8   127.5  9067.4  6289.5   722.2   806.8  160091.4   93423.2 
 1891     1     7   147.2   160.4    13.3  3570.0   155.4  9415.5  5845.5   811.7  1246.6   94896.4   41346.7 
 1892     1     1     9.1    24.2    15.1  2495.8    17.5  9129.1  6633.3  1004.0  1162.9  105536.4   63108.2 
 1892     1     2    26.5    44.8    18.3  2924.9    32.4  8577.3  5652.3  1112.9   434.5  110838.4   52339.6 
 1892     1     3    56.5    74.0    17.5  3154.6    66.4  9099.3  5944.6  1401.2   936.5  118662.7   58724.7 
 1892     1     4    76.6    93.8    17.2  3154.2    82.8  6267.5  3113.3   472.0   313.5   88876.8   28947.3 
 1892     1     5   101.6   113.5    11.9  2724.6   107.9  9273.3  6548.7  1215.5  1395.4   84797.2   46652.3 
 1892     1     6   116.3   137.9    21.6  3042.4   126.6  9155.0  6112.6   962.8   767.0  163775.5   93800.9 
 1892     1     7   148.0   161.5    13.5  3428.1   155.8  9353.8  5925.7   834.1  1245.8   99100.5   47679.5 
 1893     1     1     5.4    36.7    31.3  4684.6    24.8  7213.7  2529.1   302.6   333.1  208787.8   54195.4 
 1893     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1893     1     3    55.4    82.3    26.9  6025.1    66.5  8172.4  2147.2   556.8    47.7  213784.0   39055.3 
 1893     1     4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1893     1     5    99.5   120.0    20.5  3675.7   115.0  7579.1  3903.4   691.1   644.2  101593.5   20727.2 
 1893     1     6   121.6   141.1    19.6  3616.3   128.4  8519.0  4902.7   663.0   449.7  132423.7   52864.6 
 1893     1     7   145.8   167.2    21.4  2891.5   158.2  9458.3  6566.8   485.9   768.4  153853.3   84457.7 
 1894     1     1     7.5    22.6    15.1  2342.9    15.8  9263.7  6920.7  1030.4  1169.4  102938.3   63108.3 
 1894     1     2    26.8    44.1    17.3  2617.2    33.4  8443.9  5826.7  1196.7   703.2  112405.7   60062.0 
 1894     1     3    58.2    71.8    13.5  3288.0    65.5  9549.1  6261.1  1181.8   958.2   98922.0   49602.2 
 1894     1     4    73.9    92.6    18.8  3318.3    78.9  7322.2  4003.9   817.2   287.7  110473.6   40789.1 
 1894     1     5   101.4   113.8    12.4  2593.4   107.9  9199.0  6605.5  1464.0  1616.2   91303.9   54996.0 
 1894     1     6   116.6   138.1    21.5  2965.7   127.8  9208.6  6242.8   852.0   937.9  166248.3   95071.0 
 1894     1     7   148.5   161.2    12.7  3519.2   156.2  9652.2  6133.0  1071.0  1355.6   95078.0   42290.6 
 1895     1     1     8.6    22.8    14.2  2372.8    16.2  8962.5  6589.7  1089.0  1193.6   96377.1   58412.1 
 1895     1     2    26.6    44.9    18.3  2661.3    33.8  8437.2  5775.9   911.1   735.4  107639.8   54413.7 
 1895     1     3    57.4    72.3    14.9  3527.0    65.8  9389.6  5862.5  1206.7   911.4  110635.8   50676.1 
 1895     1     4    74.4    91.9    17.5  3462.3    78.7  7196.2  3733.9   832.2   287.9   97916.6   32133.7 
 1895     1     5   101.0   113.8    12.8  2519.9   107.8  9327.1  6807.2  1426.2  1550.7   92275.6   56996.4 
 1895     1     6   116.6   138.2    21.6  2948.2   127.8  9202.9  6254.7   839.7   930.0  167461.2   96705.3 
 1895     1     7   148.2   160.9    12.7  3434.0   156.0  9538.1  6104.1  1063.4  1310.2   89304.8   41228.5 
 1896     1     1     9.0    23.1    14.1  2493.4    16.1  9031.9  6538.5  1163.5  1047.8   97066.7   57172.8 
 1896     1     2    26.4    44.5    18.2  2711.3    33.9  8547.8  5836.5   926.2   727.1  114522.3   60295.7 
 1896     1     3    55.8    72.7    17.0  3540.3    66.0  9348.1  5807.8  1167.4   992.2  120633.7   53368.1 
 1896     1     4    74.4    92.4    18.0  3421.1    78.7  7128.2  3707.1   758.8   279.0  100979.9   32557.8 
 1896     1     5   101.0   113.9    12.9  2485.3   107.9  9209.7  6724.4  1343.2  1601.0   95200.7   57921.1 
 1896     1     6   116.5   138.0    21.5  2941.7   127.6  9183.1  6241.4   851.3   975.1  164038.9   96380.3 
 1896     1     7   147.8   160.9    13.1  3360.4   155.7  9503.9  6143.5   841.7  1292.7   95174.9   44768.2 
 1897     1     1     9.0    24.3    15.2  2493.5    17.4  8992.8  6499.3  1023.8  1114.7  105201.5   62812.3 
 1897     1     2    26.3    45.3    19.0  2850.4    32.4  8499.5  5649.1  1137.2   431.5  116336.3   56476.9 
 1897     1     3    55.9    74.9    19.0  3157.1    66.5  9271.3  6114.2  1099.8   900.4  128698.5   62400.1 
 1897     1     4    76.7    94.0    17.3  3098.0    82.8  5744.5  2646.5   417.8   268.4   87587.7   25628.1 
 1897     1     5   101.6   113.7    12.1  2621.8   107.8  9117.7  6495.9  1252.7  1280.0   84361.5   47656.0 
 1897     1     6   116.5   138.0    21.6  2982.1   127.0  8967.2  5985.0   922.4   837.7  164909.8   93338.6 
 1897     1     7   148.6   161.2    12.6  3272.0   155.3  9614.2  6342.2  1050.7  1260.5   98661.6   49582.1 
 1898     1     1     4.1    28.5    24.4  3398.6    20.2  9643.2  6244.7  1205.6  1135.4  166641.3   78278.4 
 1898     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1898     1     3    58.3    74.9    16.6  3309.1    69.3  9700.8  6391.8   689.6  1547.4  120509.2   60945.9 
 1898     1     4    76.7    95.2    18.5  3435.0    81.7  7959.9  4524.9  1046.0   627.9  108101.5   35966.4 
 1898     1     5   100.7   115.1    14.5  3169.7   108.6  9484.9  6315.3  1073.7  1348.8  115036.3   61151.6 
 1898     1     6   117.6   136.9    19.3  2891.8   125.0  8827.0  5935.2  1122.4   821.1  128090.2   67362.5 
 1898     1     7   148.4   163.4    15.0  2971.6   157.3  9673.7  6702.1   876.9  1379.5  112597.3   62079.6 
 1899     1     1    11.2    33.0    21.9  3069.2    20.5  9590.1  6520.9  1243.9  1174.1  152125.9   78465.4 
 1899     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1899     1     3    58.2    74.7    16.5  3373.0    69.1  9655.0  6281.9   713.1  1394.1  119143.6   58428.7 
 1899     1     4    76.6    92.5    16.0  3531.3    81.5  7955.3  4424.1  1047.0   594.0   97896.0   34332.8 
 1899     1     5   101.3   115.0    13.8  3224.9   108.2  9481.4  6256.5  1393.0  1116.3  110574.2   58975.5 
 1899     1     6   117.4   136.8    19.4  2998.2   124.8  8916.8  5918.7  1142.0   769.3  129044.1   66082.5 
 1899     1     7   148.8   162.9    14.0  2852.4   156.9  9939.8  7087.5  1181.3  1731.8  110878.8   65241.0 
 1900     1     1     5.1    28.2    23.1  3041.9    20.4  9512.7  6470.8  1050.2  1310.5  154812.5   78764.2 
 1900     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1900     1     3    55.9    74.7    18.8  2813.7    68.6  9626.8  6813.1   908.0  1765.3  130586.5   71497.9 
 1900     1     4    76.1    92.5    16.4  3056.5    81.3  8005.6  4949.0  1155.1   603.1   95076.6   40059.3 
 1900     1     5   101.2   115.0    13.9  3105.3   108.2  9423.0  6317.7  1387.3  1168.1  110113.3   60428.3 
 1900     1     6   117.3   135.7    18.4  2888.0   124.7  8798.9  5910.9  1090.7   885.6  122595.9   64836.0 
 1900     1     7   148.8   162.8    14.0  2866.2   156.7  9905.4  7039.2  1258.5  1744.2  111479.9   65620.9 
 1901     1     1     7.2    34.5    27.3  2192.6    23.5  9568.7  7376.1   409.5   847.4  174179.0  110594.2 
 1901     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1901     1     3    53.3    75.0    21.7  2202.6    67.3  9318.4  7115.7   993.5  1508.2  139323.6   88662.8 
 1901     1     4    76.9    96.0    19.1  2647.7    82.0  6592.7  3945.0   927.2   203.3  103001.5   44751.8 
 1901     1     5   100.2   120.0    19.8  3194.3   115.2  8466.4  5272.1   269.6  1308.1  135825.2   65550.9 
 1901     1     6   122.0   139.6    17.6  3160.6   128.1  9245.2  6084.6  1427.2   570.7  124942.4   64890.9 
 1901     1     7   147.2   163.9    16.7  2905.5   156.9  9235.9  6330.5   749.1  1220.7  119713.8   67415.7 
 1902     1     1     6.9    31.0    24.0  2336.8    23.3  9573.2  7236.4   440.5  1576.8  157851.9   97095.3 
 1902     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1902     1     3    53.0    75.0    22.0  2205.3    67.0  9264.8  7059.6  1095.2  1513.2  145221.7   90089.5 
 1902     1     4    76.7    97.3    20.6  2696.0    85.8  6303.3  3607.3   785.9   389.5  115277.2   53269.3 
 1902     1     5   100.1   120.3    20.2  3144.7   114.3  9106.9  5962.2   839.9  1465.7  129464.1   60281.2 
 1902     1     6   122.2   139.6    17.4  3076.4   128.4  9285.5  6209.1  1379.3   578.3  123037.5   64585.3 
 1902     1     7   147.1   163.8    16.7  2822.6   157.3  9750.0  6927.4   722.4  1689.5  122599.0   71791.3 
 1903     1     1     7.1    32.8    25.8  2271.2    23.4  9492.4  7221.1   412.4   946.3  158777.1   97453.5 
 1903     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1903     1     3    52.7    74.9    22.3  2224.3    66.8  8984.9  6760.5  1051.0  1470.8  140715.3   87331.8 
 1903     1     4    77.1    96.6    19.4  2835.8    85.0  7320.3  4484.5   986.7   373.5  120424.7   60872.8 
 1903     1     5   106.6   119.8    13.1  3325.7   114.4  9165.8  5840.0   825.5  1612.8   99797.8   49911.5 
 1903     1     6   122.2   139.9    17.7  3159.0   128.5  9312.2  6153.2  1161.0   539.4  123730.2   63709.3 
 1903     1     7   146.9   163.9    17.0  2912.4   157.0  9744.8  6832.4   778.1  1578.8  128006.3   72670.8 
 1904     1     1     6.2    33.6    27.4  2062.0    25.9  9092.4  7030.4   306.5   876.3  152937.0   93139.3 
 1904     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1904     1     3    52.4    74.7    22.3  2201.9    66.9  8985.5  6783.5   836.2  1535.2  138954.3   86108.2 
 1904     1     4    76.8    96.8    20.0  2829.6    85.2  7500.5  4670.9   992.2   396.6  127592.9   65341.8 
 1904     1     5   106.8   119.8    13.0  3288.2   114.1  9306.0  6017.8   977.6  1676.4  102024.0   52701.6 
 1904     1     6   122.3   139.8    17.5  3112.0   128.8  9417.2  6305.2  1120.3   603.4  123125.5   63996.7 
 1904     1     7   146.8   164.2    17.4  2838.2   157.0  9770.5  6932.3   794.0  1531.7  131538.3   74774.6 
 1905     1     1     5.3    34.4    29.1  2028.5    26.6  8514.2  6485.7   250.8   805.4  149435.6   86552.0 
 1905     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1905     1     3    51.7    74.9    23.2  2051.0    67.2  9081.4  7030.4   533.8  1573.6  139974.8   88699.8 
 1905     1     4    76.9    96.8    19.9  2787.2    85.0  7572.4  4785.2  1034.0   386.7  126914.6   65596.8 
 1905     1     5   105.6   120.4    14.8  3338.3   113.7  9524.1  6185.8   880.1  1237.4  116678.0   59926.4 
 1905     1     6   122.5   139.5    17.0  3143.6   128.8  9425.7  6282.1  1225.1   660.1  121563.6   61834.8 
 1905     1     7   148.5   164.2    15.8  2803.9   156.8  9764.0  6960.1  1047.0  1526.6  122769.4   72298.9 
 1906     1     1     2.7    34.9    32.2  1872.4    27.4  8428.1  6555.7   233.6  1033.8  153513.3   89851.6 
 1906     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1906     1     3    53.2    74.9    21.7  2024.8    67.4  9119.5  7094.7   728.6  1573.7  130505.6   83936.3 
 1906     1     4    76.7    96.7    19.9  2817.6    85.1  7219.8  4402.2   973.1   371.5  123601.7   61614.5 
 1906     1     5   105.4   120.5    15.1  3284.6   113.4  8825.6  5541.0   945.8  1293.5  111986.0   56147.6 
 1906     1     6   122.4   139.7    17.3  3017.0   128.7  9483.2  6466.2  1273.4   644.5  122596.6   65273.3 
 1906     1     7   148.0   164.2    16.2  2736.4   156.6  9770.5  7034.1  1046.1  1524.5  124954.0   75699.6 
 1907     1     1     2.6    35.5    32.9  1985.6    27.7  8349.3  6363.7   224.1  1067.4  161728.0   92232.3 
 1907     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1907     1     3    51.2    74.8    23.6  2306.8    67.2  8562.8  6255.9   838.8  1251.7  133277.8   75606.8 
 1907     1     4    77.7    97.2    19.4  2978.5    85.7  7026.4  4047.9   747.3   334.1  116262.6   50735.7 
 1907     1     5   106.5   120.4    13.9  3252.3   113.6  8347.3  5095.0  1248.3  1262.9  102980.4   50943.5 
 1907     1     6   122.3   138.6    16.3  3237.3   128.8  9372.1  6134.8  1383.5   779.6  121665.2   63393.0 
 1907     1     7   146.3   163.5    17.2  2736.4   156.6  9681.9  6945.4   723.5  1751.8  130106.9   78114.6 
 1908     1     1     2.5    35.5    33.0  1986.6    27.8  8427.5  6440.9   223.8  1119.2  162668.2   93136.4 
 1908     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1908     1     3    51.4    74.8    23.5  2312.6    66.8  9013.4  6700.7  1622.9  1148.8  133350.5   75534.7 
 1908     1     4    78.7    96.8    18.1  3074.6    86.3  6562.9  3488.3   765.6   319.7  104162.0   42669.1 
 1908     1     5   106.9   120.3    13.4  3816.5   114.2  9060.7  5244.2   801.5   940.2  104602.1   43538.0 
 1908     1     6   122.2   137.9    15.7  3796.2   129.2  9484.5  5688.3   989.1   852.0  121480.1   56943.8 
 1908     1     7   146.7   163.5    16.7  2918.6   156.9  9701.5  6782.9   666.8  1694.0  129602.6   74148.4 
 1909     1     1     2.7    34.9    32.2  2228.8    28.2  8965.7  6736.9  1247.7  1164.3  157615.7   81836.2 
 1909     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1909     1     3    51.2    75.0    23.8  2343.5    67.0  8680.4  6336.9  1616.5  1265.8  134384.5   75797.0 
 1909     1     4    78.6   103.7    25.2  2881.7    86.4  6715.1  3833.3   781.0   306.4  133221.9   55414.7 
 1909     1     5   106.5   120.2    13.7  3693.4   113.4  9404.8  5711.4  1232.6  1016.3  111411.1   52316.5 
 1909     1     6   122.2   138.9    16.7  3775.8   129.1  9501.1  5725.4   948.6   818.2  126269.0   58305.4 
 1909     1     7   146.8   164.1    17.3  3129.1   156.5  9348.7  6219.5   721.0  1181.1  133111.2   70528.2 
 1910     1     1     6.5    34.9    28.5  2954.8    28.5  8807.6  5852.8   848.3  1252.0  158154.3   69509.0 
 1910     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1910     1     3    55.9    74.8    18.9  3086.5    66.9  8920.4  5833.9  1316.8  1159.1  126979.3   62163.8 
 1910     1     4    78.3    97.4    19.1  3770.6    85.9  6936.9  3166.2   585.5   257.7  116860.9   37677.4 
 1910     1     5   100.6   120.2    19.6  4557.4   113.5  8874.8  4317.4   322.9   831.5  147175.1   46913.0 
 1910     1     6   122.2   141.1    18.9  4559.4   128.9  9234.4  4675.0   860.7   401.2  147131.0   51383.4 
 1910     1     7   145.8   164.3    18.5  3884.8   156.1  9190.7  5305.8   501.7   775.1  141227.9   59646.3 
 1911     1     1     9.0    22.7    13.7  2386.0    15.6  9422.2  7036.1  1552.9  1123.1   97203.9   61413.7 
 1911     1     2    26.6    44.5    17.9  2738.5    33.8  9072.8  6334.3  1275.1   761.6  123967.0   69196.2 
 1911     1     3    57.4    72.2    14.9  3617.2    65.0  9239.9  5622.7  1226.1   990.2  120938.1   59445.9 
 1911     1     4    74.3    91.0    16.8  3622.8    80.2  8412.5  4789.7   848.6   565.3  112743.9   43910.9 
 1911     1     5   101.7   114.1    12.4  2717.0   108.2  9191.9  6474.9  1310.6  1530.1   94028.6   53273.2 
 1911     1     6   116.4   138.3    21.8  3114.5   127.7  9448.0  6333.6   927.2   985.4  175817.8  101070.5 
 1911     1     7   149.0   160.9    11.8  3598.3   155.7  9380.6  5782.3   959.5  1384.5   90139.5   43361.6 
 1912     1     1     9.1    22.7    13.6  2452.8    15.8  9340.5  6887.7  1434.4  1152.1   95877.4   59085.4 
 1912     1     2    26.6    44.4    17.8  2713.9    33.6  8887.3  6173.4  1209.3   680.9  120768.9   66490.3 
 1912     1     3    56.7    71.7    15.1  3423.9    65.4  9575.0  6151.1   868.6   970.0  112114.5   53908.5 
 1912     1     4    74.2    91.8    17.6  3470.8    81.3  7181.9  3711.0   658.2   538.4  106282.1   40336.3 
 1912     1     5   101.6   113.9    12.3  2654.7   108.1  9263.1  6608.4  1414.9  1724.3   92351.0   55185.4 
 1912     1     6   116.6   138.2    21.7  3023.1   127.6  9401.3  6378.1   921.9   919.5  172308.6   99753.1 
 1912     1     7   150.3   160.9    10.7  3590.6   156.4  9526.8  5936.3  1120.8  1380.3   79617.7   36530.8 
 1913     1     1     6.8    22.7    15.9  2425.5    15.9  9274.7  6849.2  1353.7  1160.4  104406.0   60747.3 
 1913     1     2    26.6    44.1    17.5  2653.0    34.1  8567.2  5914.2   919.4   702.2  109991.6   56932.2 
 1913     1     3    57.6    71.7    14.1  3408.3    65.4  9558.2  6149.8  1160.7   910.4  104816.4   50282.9 
 1913     1     4    74.1    92.9    18.8  3479.2    80.1  7511.4  4032.2   689.9   347.8  110435.5   40852.1 
 1913     1     5   101.3   113.8    12.6  2640.9   107.9  9322.9  6682.1  1446.0  1610.2   92796.5   55824.4 
 1913     1     6   116.7   138.1    21.4  2996.5   127.9  9179.4  6182.9   863.5   991.4  167990.9   96074.1 
 1913     1     7   148.6   160.9    12.3  3475.4   156.4  9705.4  6230.0  1076.5  1552.8   89413.3   40757.6 
 1914     1     1     7.0    22.8    15.8  2409.5    16.3  9021.4  6611.9  1046.1  1190.8   99647.0   58685.5 
 1914     1     2    26.3    45.2    18.9  2588.8    33.6  8203.4  5614.6   836.3   557.6  109623.9   55260.1 
 1914     1     3    55.2    72.7    17.5  3378.9    65.9  9267.4  5888.5  1199.7   992.6  118554.6   54355.3 
 1914     1     4    74.4    92.5    18.1  3407.9    80.3  7132.5  3724.6   691.2   371.6  106607.1   38448.2 
 1914     1     5   101.1   113.8    12.7  2539.7   107.8  9370.7  6830.9  1438.6  1576.7   92866.6   57310.3 
 1914     1     6   116.6   138.2    21.6  2946.0   127.7  9186.8  6240.9   875.4   920.4  167333.2   96630.1 
 1914     1     7   148.1   160.8    12.6  3409.3   155.9  9492.6  6083.3   966.6  1381.3   89453.6   41724.0 
 1915     1     1     9.1    23.2    14.1  2553.4    16.4  8923.7  6370.4  1090.8  1100.6   97279.6   56425.2 
 1915     1     2    26.4    44.8    18.4  2720.2    33.8  8366.3  5646.0   889.2   725.7  110976.2   56572.0 
 1915     1     3    55.7    72.8    17.1  3500.7    65.8  9091.2  5590.5  1155.8   840.6  119064.6   52551.3 
 1915     1     4    74.3    92.6    18.3  3407.2    79.9  6975.2  3568.0   657.4   330.6  103127.2   34982.4 
 1915     1     5   101.2   113.8    12.7  2498.3   107.8  9358.3  6859.9  1428.0  1599.0   94017.4   59040.8 
 1915     1     6   116.5   137.9    21.3  2961.7   127.6  9068.8  6107.1   875.6  1002.3  163934.6   95815.3 
 1915     1     7   147.7   160.8    13.1  3473.8   155.7  9298.3  5824.5   746.3  1244.9   95710.2   43602.8 
 1916     1     1     9.5    24.3    14.8  2669.2    17.3  9154.3  6485.1  1033.7  1080.3  105915.9   60539.4 
 1916     1     2    27.1    43.9    16.7  2674.2    32.8  7773.8  5099.6  1070.6   898.2   89076.5   40940.4 
 1916     1     3    56.4    70.1    13.7  3237.7    63.9  9344.8  6107.0  1251.2  1273.7  107446.7   55642.8 
 1916     1     4    72.6    86.0    13.4  3163.1    79.1  8586.8  5423.7   865.1  1099.7   97723.8   47114.9 
 1916     1     5   101.1   113.9    12.8  2580.0   107.6  8969.8  6389.8  1260.0  1198.4   88142.0   52022.0 
 1916     1     6   116.8   137.9    21.2  3115.4   127.2  9129.8  6014.4   987.0   880.6  163874.8   92221.2 
 1916     1     7   147.5   160.9    13.4  3411.1   155.3  9508.0  6096.9   894.5  1314.7   99197.1   48030.5 
 1917     1     1     3.4    32.8    29.4  3104.4    20.1  9503.4  6399.0  1138.2   915.5  191433.1   95196.0 
 1917     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1917     1     3    54.8    74.8    20.0  3330.5    68.6  9608.7  6278.2   828.7  1338.6  135656.8   62385.7 
 1917     1     4    76.7    92.8    16.1  3483.8    81.7  8006.9  4523.1  1040.9   438.4   99902.2   37194.5 
 1917     1     5   100.4   115.2    14.8  3182.9   108.6  9347.6  6164.7   995.1  1237.8  113112.9   59004.0 
 1917     1     6   117.7   136.6    19.0  2913.0   124.7  9112.4  6199.4  1313.9   906.0  130099.0   68926.4 
 1917     1     7   147.3   163.4    16.1  2957.8   157.1  9857.6  6899.9   892.7  1444.2  120047.8   66808.3 
 1918     1     1     4.9    32.8    27.9  3071.6    20.2  9500.3  6428.7  1056.2  1174.4  177733.7   85586.5 
 1918     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1918     1     3    56.0    74.7    18.8  3336.5    68.4  9607.0  6270.5   900.9  1355.0  131499.3   61432.7 
 1918     1     4    76.6    93.7    17.1  3472.4    81.5  7973.3  4501.0  1028.1   590.7  101264.5   35289.7 
 1918     1     5   101.4   115.1    13.7  2955.0   108.6  9329.9  6375.0  1250.7  1346.5  106493.4   59214.1 
 1918     1     6   117.6   136.4    18.8  2736.8   124.5  9131.1  6394.3  1530.5   848.3  129692.3   72218.7 
 1918     1     7   148.9   163.3    14.4  2906.2   156.7  9936.8  7030.5  1255.1  1554.1  115808.4   66402.3 
 1919     1     1     4.3    37.9    33.6  2453.0    20.6  9409.4  6956.4   420.6   474.6  197419.2  111563.5 
 1919     1     2    56.3    75.0    18.7  2647.5    68.4  9538.4  6890.9  1022.5  1594.5  129605.7   74008.2 
 1919     1     3   100.9   134.4    33.5  2665.7   116.7  9314.1  6648.4  1119.6   876.6  227737.0  131771.5 
 1920     1     1     7.2    34.0    26.8  1980.7    23.6  9491.5  7510.7   375.6   768.1  170366.2  112925.3 
 1920     1     2    54.9    75.9    20.9  2494.4    68.1  9524.6  7030.2  1323.8  1198.4  135152.5   77780.4 
 1920     1     3   101.3   134.6    33.3  2666.6   116.6  9524.7  6858.1  1556.3  -330.4  229611.6  136280.4 
 1921     1     1     2.6    35.4    32.8  2141.0    27.6  8448.8  6307.8   299.2  1112.1  163468.0   88531.4 
 1921     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1921     1     3    52.0    74.9    22.9  2179.9    67.0  8720.3  6540.4   801.6  1190.2  132193.2   79875.5 
 1921     1     4    77.0   104.3    27.3  2608.4    86.0  6317.9  3709.5   708.3   343.7  139260.7   61008.1 
 1921     1     5   106.5   120.4    13.9  3057.9   113.5  8887.4  5829.5  1343.6  1244.6  104763.3   55837.6 
 1921     1     6   122.4   141.8    19.4  3069.1   128.8  9429.6  6360.5  1488.2   710.6  132585.1   68135.0 
 1921     1     7   147.6   163.3    15.7  2828.1   156.5  9662.6  6834.5   937.8  1675.0  125252.7   74347.6 
 1922     1     1     2.6    35.7    33.0  2101.8    27.9  8291.7  6189.9   236.0  1038.4  161205.5   87643.0 
 1922     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1922     1     3    51.2    74.6    23.4  2378.0    66.6  8679.2  6301.2   765.7  1003.4  133197.5   73746.7 
 1922     1     4    77.9    96.7    18.8  3083.8    86.3  6224.0  3140.3   549.4   298.3  103808.9   39049.9 
 1922     1     5   106.6   120.4    13.8  3680.8   113.4  8910.3  5229.5  1259.7   980.8  108217.6   49324.7 
 1922     1     6   122.3   141.9    19.6  3464.1   129.0  9417.0  5952.9  1083.5   800.0  133054.5   60308.8 
 1922     1     7   147.7   163.3    15.6  2839.7   156.4  9596.6  6756.9   963.9  1636.7  124371.2   73256.0 
 1923     1     1     2.8    35.6    32.8  2123.3    28.1  8317.0  6193.6   231.8  1084.8  161666.2   87349.9 
 1923     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
